Ticket,OrderType,OrderSymbol,OrderLots,OrderOpenTime,OrderOpenPrice,OrderCloseTime,OrderClosePrice,OrderProfitInPips,OrderCommission,OrderSwap,OrderProfit,TradeProfit,OrderMagicNumber,OrderComment,OrderCommentShort
124142,BUY,GOLD,0.01,2023.11.10 08:35,1958.43,2023.11.10 09:39,1956.36,-20.7,0,0,-313,-313,200,200pips_buy_1,20
124195,BUY,GOLD,0.02,2023.11.10 08:39,1957.41,2023.11.10 09:39,1956.36,-10.5,0,0,-318,-318,200,200pips_buy_2,20
124462,SELL,GOLD,0.01,2023.11.10 09:02,1956.26,2023.11.10 09:21,1955.15,11.1,0,0,168,168,100,100pips_sell_1,10
124469,BUY,GOLD,0.02,2023.11.10 09:02,1956.57,2023.11.10 09:38,1955.59,-9.800000000000001,0,0,-297,-297,100,100pips_buy_2,10
124521,BUY,GOLD,0.03,2023.11.10 09:03,1956.38,2023.11.10 09:39,1956.36,-0.2,0,0,-9,-9,200,200pips_buy_3,20
124812,BUY,GOLD,0.03,2023.11.10 09:12,1955.7,2023.11.10 09:38,1955.59,-1.1,0,0,-50,-50,100,100pips_buy_3,10
124852,BUY,GOLD,0.06,2023.11.10 09:13,1955.48,2023.11.10 14:51,1947.02,-84.59999999999999,0,0,-7684,-7684,300,300pips_buy_6,30
124878,BUY,GOLD,0.04,2023.11.10 09:14,1955.34,2023.11.10 09:39,1956.39,10.5,0,0,636,636,200,200pips_buy_4,20
125047,BUY,GOLD,0.09,2023.11.10 09:21,1955.1,2023.11.10 14:53,1947.94,-71.59999999999999,0,0,-9755,-9755,400,400pips_buy_9,40
125056,SELL,GOLD,0.01,2023.11.10 09:21,1954.81,2023.11.10 10:38,1955.87,-10.6,0,0,-160,-160,100,100pips_sell_1,10
125072,SELL,GOLD,0.01,2023.11.10 09:21,1954.84,2023.11.10 10:55,1955.05,-2.1,0,0,-32,-32,200,200pips_sell_1,20
125144,SELL,GOLD,0.01,2023.11.10 09:22,1954.35,2023.11.10 13:20,1950.89,34.6,0,0,524,524,500,500pips_sell_1,50
125154,BUY,GOLD,0.04,2023.11.10 09:22,1954.56,2023.11.10 09:38,1955.58,10.2,0,0,618,618,100,100pips_buy_4,10
125204,BUY,GOLD,0.07,2023.11.10 09:22,1954.4,2023.11.10 14:51,1947,-74,0,0,-7841,-7841,300,300pips_buy_7,30
125221,BUY,GOLD,0.05,2023.11.10 09:22,1954.32,2023.11.10 09:39,1956.39,20.7,0,0,1567,1567,200,200pips_buy_5,20
125274,SELL,GOLD,0.01,2023.11.10 09:23,1953.77,2023.11.10 11:14,1954.01,-2.4,0,0,-36,-36,300,300pips_sell_1,30
125292,BUY,GOLD,0.10,2023.11.10 09:23,1954.11,2023.11.10 14:53,1947.94,-61.7,0,0,-9341,-9341,400,400pips_buy_10,40
125382,SELL,GOLD,0.02,2023.11.10 09:26,1954.78,2023.11.10 11:14,1954.02,7.6,0,0,230,230,300,300pips_sell_2,30
125618,SELL,GOLD,0.02,2023.11.10 09:38,1955.39,2023.11.10 13:20,1951.14,42.5,0,0,1287,1287,500,500pips_sell_2,50
125637,BUY,GOLD,0.01,2023.11.10 09:38,1955.97,2023.11.10 10:17,1955.98,0.1,0,0,2,2,100,100pips_buy_1,10
125659,SELL,GOLD,0.03,2023.11.10 09:38,1955.89,2023.11.10 11:14,1954.02,18.7,0,0,849,849,300,300pips_sell_3,30
125662,SELL,GOLD,0.02,2023.11.10 09:38,1955.89,2023.11.10 10:38,1955.87,0.2,0,0,6,6,100,100pips_sell_2,10
125663,SELL,GOLD,0.02,2023.11.10 09:38,1955.89,2023.11.10 10:55,1954.91,9.800000000000001,0,0,297,297,200,200pips_sell_2,20
125726,BUY,GOLD,0.01,2023.11.10 09:39,1956.71,2023.11.10 14:48,1946.01,-107,0,0,-1620,-1620,200,200pips_buy_1,20
125802,BUY,GOLD,0.02,2023.11.10 09:41,1955.69,2023.11.10 14:48,1945.97,-97.2,0,0,-2943,-2943,200,200pips_buy_2,20
125890,SELL,GOLD,0.03,2023.11.10 09:45,1956.49,2023.11.10 13:20,1951.32,51.7,0,0,2349,2349,500,500pips_sell_3,50
126197,BUY,GOLD,0.02,2023.11.10 10:00,1954.99,2023.11.10 10:17,1956,10.1,0,0,306,306,100,100pips_buy_2,10
126382,BUY,GOLD,0.01,2023.11.10 10:17,1956.3,2023.11.10 12:13,1953.2,-31,0,0,-470,-470,100,100pips_buy_1,10
126652,SELL,GOLD,0.03,2023.11.10 10:29,1956.92,2023.11.10 10:38,1955.89,10.3,0,0,468,468,100,100pips_sell_3,10
126653,SELL,GOLD,0.04,2023.11.10 10:29,1956.92,2023.11.10 11:14,1953.96,29.6,0,0,1793,1793,300,300pips_sell_4,30
126654,SELL,GOLD,0.03,2023.11.10 10:29,1956.92,2023.11.10 10:55,1954.91,20.1,0,0,913,913,200,200pips_sell_3,20
126846,SELL,GOLD,0.01,2023.11.10 10:38,1955.45,2023.11.10 11:00,1954.4,10.5,0,0,159,159,100,100pips_sell_1,10
127026,BUY,GOLD,0.02,2023.11.10 10:50,1955.31,2023.11.10 12:13,1953.24,-20.7,0,0,-627,-627,100,100pips_buy_2,10
127132,SELL,GOLD,0.01,2023.11.10 10:55,1954.73,2023.11.10 12:10,1952.7,20.3,0,0,307,307,200,200pips_sell_1,20
127218,BUY,GOLD,0.03,2023.11.10 11:00,1954.68,2023.11.10 14:48,1946.01,-86.7,0,0,-3938,-3938,200,200pips_buy_3,20
127249,SELL,GOLD,0.01,2023.11.10 11:00,1954.09,2023.11.10 11:57,1954.12,-0.3,0,0,-5,-5,100,100pips_sell_1,10
127426,BUY,GOLD,0.03,2023.11.10 11:11,1954.23,2023.11.10 12:13,1953.24,-9.9,0,0,-450,-450,100,100pips_buy_3,10
127532,SELL,GOLD,0.01,2023.11.10 11:14,1953.62,2023.11.10 13:20,1951.56,20.6,0,0,312,312,300,300pips_sell_1,30
127637,SELL,GOLD,0.02,2023.11.10 11:22,1954.64,2023.11.10 13:20,1951.56,30.8,0,0,933,933,300,300pips_sell_2,30
127911,SELL,GOLD,0.01,2023.11.10 11:38,1953.5,2023.11.10 13:23,1950.49,30.1,0,0,456,456,400,400pips_sell_1,40
128003,SELL,GOLD,0.02,2023.11.10 11:44,1954.54,2023.11.10 13:23,1950.51,40.3,0,0,1221,1221,400,400pips_sell_2,40
128067,SELL,GOLD,0.02,2023.11.10 11:45,1955.14,2023.11.10 11:57,1954.11,10.3,0,0,312,312,100,100pips_sell_2,10
128247,SELL,GOLD,0.01,2023.11.10 11:57,1953.81,2023.11.10 12:10,1952.82,9.9,0,0,150,150,100,100pips_sell_1,10
128312,BUY,GOLD,0.04,2023.11.10 12:01,1953.66,2023.11.10 14:48,1946.07,-75.90000000000001,0,0,-4596,-4596,200,200pips_buy_4,20
128423,BUY,GOLD,0.08,2023.11.10 12:08,1953.43,2023.11.10 14:51,1947,-64.3,0,0,-7787,-7787,300,300pips_buy_8,30
128485,BUY,GOLD,0.04,2023.11.10 12:08,1953.21,2023.11.10 12:13,1953.24,0.3,0,0,18,18,100,100pips_buy_4,10
128516,BUY,GOLD,0.11,2023.11.10 12:09,1953.1,2023.11.10 14:53,1947.92,-51.8,0,0,-8626,-8626,400,400pips_buy_11,40
128611,SELL,GOLD,0.01,2023.11.10 12:10,1952.5,2023.11.10 12:24,1952.57,-0.7,0,0,-11,-11,100,100pips_sell_1,10
128627,SELL,GOLD,0.01,2023.11.10 12:10,1952.36,2023.11.10 13:20,1950.95,14.1,0,0,214,214,200,200pips_sell_1,20
128637,BUY,GOLD,0.05,2023.11.10 12:10,1952.65,2023.11.10 14:48,1946.08,-65.7,0,0,-4973,-4973,200,200pips_buy_5,20
128652,BUY,GOLD,0.09,2023.11.10 12:10,1952.31,2023.11.10 14:51,1947.02,-52.9,0,0,-7207,-7207,300,300pips_buy_9,30
128710,BUY,GOLD,0.05,2023.11.10 12:10,1952.2,2023.11.10 12:13,1953.24,10.4,0,0,788,788,100,100pips_buy_5,10
128727,BUY,GOLD,0.12,2023.11.10 12:10,1952.14,2023.11.10 14:53,1947.92,-42.2,0,0,-7666,-7666,400,400pips_buy_12,40
128836,BUY,GOLD,0.01,2023.11.10 12:13,1953.52,2023.11.10 12:39,1953.47,-0.5,0,0,-8,-8,100,100pips_buy_1,10
128842,SELL,GOLD,0.02,2023.11.10 12:13,1953.37,2023.11.10 13:20,1951.24,21.3,0,0,645,645,200,200pips_sell_2,20
128860,SELL,GOLD,0.02,2023.11.10 12:14,1953.55,2023.11.10 12:24,1952.57,9.800000000000001,0,0,297,297,100,100pips_sell_2,10
128988,SELL,GOLD,0.01,2023.11.10 12:24,1952.24,2023.11.10 13:01,1953.22,-9.800000000000001,0,0,-148,-148,100,100pips_sell_1,10
128990,BUY,GOLD,0.02,2023.11.10 12:24,1952.49,2023.11.10 12:39,1953.48,9.9,0,0,300,300,100,100pips_buy_2,10
129045,SELL,GOLD,0.02,2023.11.10 12:28,1953.29,2023.11.10 13:01,1953.23,0.6,0,0,18,18,100,100pips_sell_2,10
129163,BUY,GOLD,0.01,2023.11.10 12:39,1953.83,2023.11.10 12:57,1953.92,0.9,0,0,14,14,100,100pips_buy_1,10
129222,BUY,GOLD,0.02,2023.11.10 12:45,1952.82,2023.11.10 12:57,1953.84,10.2,0,0,309,309,100,100pips_buy_2,10
129398,BUY,GOLD,0.01,2023.11.10 12:57,1954.23,2023.11.10 14:15,1948.84,-53.9,0,0,-816,-816,100,100pips_buy_1,10
129484,SELL,GOLD,0.03,2023.11.10 12:58,1954.3,2023.11.10 13:01,1953.23,10.7,0,0,486,486,100,100pips_sell_3,10
129605,SELL,GOLD,0.01,2023.11.10 13:01,1952.88,2023.11.10 13:19,1951.84,10.4,0,0,158,158,100,100pips_sell_1,10
129606,BUY,GOLD,0.02,2023.11.10 13:01,1953.2,2023.11.10 14:15,1948.84,-43.6,0,0,-1320,-1320,100,100pips_buy_2,10
129785,BUY,GOLD,0.03,2023.11.10 13:14,1952.19,2023.11.10 14:15,1948.88,-33.1,0,0,-1504,-1504,100,100pips_buy_3,10
129884,SELL,GOLD,0.01,2023.11.10 13:19,1951.59,2023.11.10 13:23,1950.51,10.8,0,0,164,164,100,100pips_sell_1,10
129918,BUY,GOLD,0.06,2023.11.10 13:20,1951.67,2023.11.10 14:48,1946.04,-56.3,0,0,-5114,-5114,200,200pips_buy_6,20
129937,SELL,GOLD,0.01,2023.11.10 13:20,1951.19,2023.11.10 13:30,1948,31.9,0,0,483,483,300,300pips_sell_1,30
129994,BUY,GOLD,0.10,2023.11.10 13:20,1951.14,2023.11.10 14:51,1946.99,-41.5,0,0,-6282,-6282,300,300pips_buy_10,30
130011,BUY,GOLD,0.04,2023.11.10 13:20,1950.95,2023.11.10 14:15,1948.89,-20.6,0,0,-1248,-1248,100,100pips_buy_4,10
130014,BUY,GOLD,0.13,2023.11.10 13:20,1950.95,2023.11.10 14:53,1947.92,-30.3,0,0,-5963,-5963,400,400pips_buy_13,40
130028,SELL,GOLD,0.01,2023.11.10 13:20,1950.43,2023.11.10 13:30,1948.39,20.4,0,0,309,309,200,200pips_sell_1,20
130034,SELL,GOLD,0.01,2023.11.10 13:20,1950.43,2023.11.10 14:42,1945.37,50.6,0,0,766,766,500,500pips_sell_1,50
130121,BUY,GOLD,0.07,2023.11.10 13:23,1950.66,2023.11.10 14:48,1945.99,-46.7,0,0,-4949,-4949,200,200pips_buy_7,20
130134,SELL,GOLD,0.01,2023.11.10 13:23,1950.14,2023.11.10 13:27,1949.18,9.6,0,0,145,145,100,100pips_sell_1,10
130138,SELL,GOLD,0.01,2023.11.10 13:23,1950.25,2023.11.10 14:35,1946.16,40.9,0,0,619,619,400,400pips_sell_1,40
130255,BUY,GOLD,0.11,2023.11.10 13:25,1950.09,2023.11.10 14:51,1947.06,-30.3,0,0,-5045,-5045,300,300pips_buy_11,30
130282,BUY,GOLD,0.05,2023.11.10 13:25,1949.93,2023.11.10 14:15,1948.88,-10.5,0,0,-795,-795,100,100pips_buy_5,10
130283,BUY,GOLD,0.14,2023.11.10 13:25,1949.93,2023.11.10 14:53,1947.92,-20.1,0,0,-4260,-4260,400,400pips_buy_14,40
130362,BUY,GOLD,0.08,2023.11.10 13:27,1949.52,2023.11.10 14:48,1945.99,-35.3,0,0,-4275,-4275,200,200pips_buy_8,20
130434,BUY,GOLD,0.12,2023.11.10 13:27,1949.18,2023.11.10 14:51,1947.03,-21.5,0,0,-3905,-3905,300,300pips_buy_12,30
130441,SELL,GOLD,0.01,2023.11.10 13:27,1948.75,2023.11.10 13:32,1947.67,10.8,0,0,164,164,100,100pips_sell_1,10
130502,BUY,GOLD,0.06,2023.11.10 13:28,1948.96,2023.11.10 14:15,1948.85,-1.1,0,0,-100,-100,100,100pips_buy_6,10
130503,BUY,GOLD,0.15,2023.11.10 13:28,1948.96,2023.11.10 14:53,1947.9,-10.6,0,0,-2407,-2407,400,400pips_buy_15,40
130588,BUY,GOLD,0.09,2023.11.10 13:29,1948.5,2023.11.10 14:48,1945.99,-25.1,0,0,-3420,-3420,200,200pips_buy_9,20
130668,SELL,GOLD,0.01,2023.11.10 13:30,1948.09,2023.11.10 14:35,1946.06,20.3,0,0,307,307,200,200pips_sell_1,20
130709,BUY,GOLD,0.07,2023.11.10 13:30,1948.05,2023.11.10 14:15,1948.87,8.199999999999999,0,0,869,869,100,100pips_buy_7,10
130711,BUY,GOLD,0.13,2023.11.10 13:30,1948.05,2023.11.10 14:51,1947.06,-9.9,0,0,-1948,-1948,300,300pips_buy_13,30
130713,BUY,GOLD,0.16,2023.11.10 13:30,1948.05,2023.11.10 14:53,1947.91,-1.4,0,0,-339,-339,400,400pips_buy_16,40
130725,SELL,GOLD,0.01,2023.11.10 13:30,1947.69,2023.11.10 14:42,1945.54,21.5,0,0,326,326,300,300pips_sell_1,30
130771,SELL,GOLD,0.01,2023.11.10 13:32,1947.3,2023.11.10 13:49,1947.48,-1.8,0,0,-27,-27,100,100pips_sell_1,10
130855,SELL,GOLD,0.02,2023.11.10 13:35,1948.39,2023.11.10 13:49,1947.4,9.9,0,0,300,300,100,100pips_sell_2,10
131078,SELL,GOLD,0.02,2023.11.10 13:41,1948.65,2023.11.10 14:42,1945.62,30.3,0,0,917,917,300,300pips_sell_2,30
131217,BUY,GOLD,0.10,2023.11.10 13:49,1947.44,2023.11.10 14:48,1946.04,-14,0,0,-2120,-2120,200,200pips_buy_10,20
131236,SELL,GOLD,0.01,2023.11.10 13:49,1947.15,2023.11.10 14:29,1947.22,-0.7,0,0,-11,-11,100,100pips_sell_1,10
131340,SELL,GOLD,0.02,2023.11.10 13:58,1948.22,2023.11.10 14:29,1947.24,9.800000000000001,0,0,297,297,100,100pips_sell_2,10
131642,BUY,GOLD,0.01,2023.11.10 14:15,1949.19,2023.11.10 14:43,1944.85,-43.4,0,0,-657,-657,100,100pips_buy_1,10
131696,BUY,GOLD,0.02,2023.11.10 14:17,1948.2,2023.11.10 14:43,1944.83,-33.7,0,0,-1020,-1020,100,100pips_buy_2,10
131888,BUY,GOLD,0.03,2023.11.10 14:29,1947.24,2023.11.10 14:43,1944.78,-24.6,0,0,-1117,-1117,100,100pips_buy_3,10
131897,SELL,GOLD,0.01,2023.11.10 14:29,1946.83,2023.11.10 14:42,1945.68,11.5,0,0,174,174,100,100pips_sell_1,10
131918,BUY,GOLD,0.14,2023.11.10 14:29,1947.04,2023.11.10 14:51,1947.05,0.1,0,0,21,21,300,300pips_buy_14,30
131920,BUY,GOLD,0.17,2023.11.10 14:29,1947.04,2023.11.10 14:53,1947.9,8.6,0,0,2213,2213,400,400pips_buy_17,40
132126,BUY,GOLD,0.11,2023.11.10 14:35,1946.4,2023.11.10 14:48,1946.06,-3.4,0,0,-566,-566,200,200pips_buy_11,20
132150,BUY,GOLD,0.04,2023.11.10 14:35,1946.16,2023.11.10 14:43,1944.8,-13.6,0,0,-824,-824,100,100pips_buy_4,10
132160,SELL,GOLD,0.01,2023.11.10 14:35,1945.86,2023.11.10 15:24,1943.51,23.5,0,0,356,356,400,400pips_sell_1,40
132180,SELL,GOLD,0.01,2023.11.10 14:35,1945.67,2023.11.10 15:10,1945.52,1.5,0,0,23,23,200,200pips_sell_1,20
132190,BUY,GOLD,0.15,2023.11.10 14:35,1945.98,2023.11.10 14:51,1947.09,11.1,0,0,2520,2520,300,300pips_buy_15,30
132191,BUY,GOLD,0.18,2023.11.10 14:35,1945.98,2023.11.10 14:53,1947.94,19.6,0,0,5341,5341,400,400pips_buy_18,40
132340,SELL,GOLD,0.01,2023.11.10 14:42,1945.41,2023.11.10 14:43,1943.96,14.5,0,0,220,220,100,100pips_sell_1,10
132368,SELL,GOLD,0.01,2023.11.10 14:42,1945.37,2023.11.10 15:23,1944.63,7.4,0,0,112,112,300,300pips_sell_1,30
132391,BUY,GOLD,0.12,2023.11.10 14:42,1945.37,2023.11.10 14:48,1946.01,6.4,0,0,1163,1163,200,200pips_buy_12,20
132394,SELL,GOLD,0.01,2023.11.10 14:42,1945.09,2023.11.10 16:54,1942.78,23.1,0,0,350,350,500,500pips_sell_1,50
132403,BUY,GOLD,0.05,2023.11.10 14:42,1945.04,2023.11.10 14:43,1944.79,-2.5,0,0,-189,-189,100,100pips_buy_5,10
132443,BUY,GOLD,0.16,2023.11.10 14:42,1944.87,2023.11.10 14:51,1947.08,22.1,0,0,5353,5353,300,300pips_buy_16,30
132444,BUY,GOLD,0.19,2023.11.10 14:42,1944.87,2023.11.10 14:53,1948.04,31.7,0,0,9118,9118,400,400pips_buy_19,40
132531,BUY,GOLD,0.13,2023.11.10 14:43,1943.96,2023.11.10 14:48,1946.01,20.5,0,0,4035,4035,200,200pips_buy_13,20
132533,BUY,GOLD,0.06,2023.11.10 14:43,1943.74,2023.11.10 14:43,1944.77,10.3,0,0,936,936,100,100pips_buy_6,10
132562,BUY,GOLD,0.17,2023.11.10 14:43,1944.03,2023.11.10 14:51,1947.07,30.4,0,0,7823,7823,300,300pips_buy_17,30
132563,BUY,GOLD,0.20,2023.11.10 14:43,1944.03,2023.11.10 14:53,1948.04,40.1,0,0,12141,12141,400,400pips_buy_20,40
132565,SELL,GOLD,0.01,2023.11.10 14:43,1943.83,2023.11.10 15:05,1946.89,-30.6,0,0,-463,-463,100,100pips_sell_1,10
132579,BUY,GOLD,0.01,2023.11.10 14:43,1945.28,2023.11.10 14:50,1946.33,10.5,0,0,159,159,100,100pips_buy_1,10
132580,SELL,GOLD,0.02,2023.11.10 14:43,1944.91,2023.11.10 15:05,1946.88,-19.7,0,0,-597,-597,100,100pips_sell_2,10
132671,SELL,GOLD,0.03,2023.11.10 14:48,1945.88,2023.11.10 15:05,1946.9,-10.2,0,0,-463,-463,100,100pips_sell_3,10
132682,BUY,GOLD,0.01,2023.11.10 14:48,1946.36,2023.11.10 15:02,1948.46,21,0,0,318,318,200,200pips_buy_1,20
132683,SELL,GOLD,0.02,2023.11.10 14:48,1946.1,2023.11.10 16:54,1942.91,31.9,0,0,966,966,500,500pips_sell_2,50
132740,BUY,GOLD,0.01,2023.11.10 14:50,1946.76,2023.11.10 14:51,1947.78,10.2,0,0,154,154,100,100pips_buy_1,10
132751,SELL,GOLD,0.02,2023.11.10 14:50,1946.6,2023.11.10 15:23,1944.66,19.4,0,0,588,588,300,300pips_sell_2,30
132766,SELL,GOLD,0.02,2023.11.10 14:50,1946.8,2023.11.10 15:10,1945.54,12.6,0,0,382,382,200,200pips_sell_2,20
132780,SELL,GOLD,0.02,2023.11.10 14:51,1946.95,2023.11.10 15:24,1943.44,35.1,0,0,1063,1063,400,400pips_sell_2,40
132781,SELL,GOLD,0.04,2023.11.10 14:51,1946.95,2023.11.10 15:05,1946.91,0.4,0,0,24,24,100,100pips_sell_4,10
132788,BUY,GOLD,0.01,2023.11.10 14:51,1947.42,2023.11.10 15:54,1947.3,-1.2,0,0,-18,-18,300,300pips_buy_1,30
132789,SELL,GOLD,0.03,2023.11.10 14:51,1947.15,2023.11.10 16:54,1942.9,42.5,0,0,1931,1931,500,500pips_sell_3,50
132799,SELL,GOLD,0.03,2023.11.10 14:51,1947.66,2023.11.10 15:23,1944.64,30.2,0,0,1372,1372,300,300pips_sell_3,30
132812,BUY,GOLD,0.01,2023.11.10 14:51,1948.13,2023.11.10 15:18,1946.2,-19.3,0,0,-292,-292,100,100pips_buy_1,10
132828,SELL,GOLD,0.03,2023.11.10 14:52,1947.79,2023.11.10 15:10,1945.55,22.4,0,0,1017,1017,200,200pips_sell_3,20
132831,SELL,GOLD,0.05,2023.11.10 14:52,1947.98,2023.11.10 15:05,1946.91,10.7,0,0,810,810,100,100pips_sell_5,10
132832,SELL,GOLD,0.03,2023.11.10 14:52,1947.98,2023.11.10 15:24,1943.69,42.9,0,0,1949,1949,400,400pips_sell_3,40
132857,BUY,GOLD,0.01,2023.11.10 14:53,1948.28,2023.11.10 17:07,1945.69,-25.9,0,0,-392,-392,400,400pips_buy_1,40
132905,BUY,GOLD,0.02,2023.11.10 14:56,1947.27,2023.11.10 17:07,1945.71,-15.6,0,0,-473,-473,400,400pips_buy_2,40
132964,SELL,GOLD,0.04,2023.11.10 15:00,1948.1,2023.11.10 16:54,1942.82,52.8,0,0,3199,3199,500,500pips_sell_4,50
133015,BUY,GOLD,0.01,2023.11.10 15:02,1948.68,2023.11.10 15:30,1945.62,-30.6,0,0,-463,-463,200,200pips_buy_1,20
133024,BUY,GOLD,0.02,2023.11.10 15:02,1947.67,2023.11.10 15:30,1945.65,-20.2,0,0,-612,-612,200,200pips_buy_2,20
133051,BUY,GOLD,0.02,2023.11.10 15:04,1947.11,2023.11.10 15:18,1946.2,-9.1,0,0,-276,-276,100,100pips_buy_2,10
133075,SELL,GOLD,0.01,2023.11.10 15:05,1946.56,2023.11.10 15:10,1945.55,10.1,0,0,153,153,100,100pips_sell_1,10
133092,BUY,GOLD,0.03,2023.11.10 15:06,1946.54,2023.11.10 15:30,1945.66,-8.800000000000001,0,0,-400,-400,200,200pips_buy_3,20
133107,BUY,GOLD,0.02,2023.11.10 15:07,1946.32,2023.11.10 15:54,1947.3,9.800000000000001,0,0,297,297,300,300pips_buy_2,30
133110,BUY,GOLD,0.03,2023.11.10 15:07,1946.23,2023.11.10 17:07,1945.73,-5,0,0,-227,-227,400,400pips_buy_3,40
133114,BUY,GOLD,0.03,2023.11.10 15:07,1946.14,2023.11.10 15:18,1946.2,0.6,0,0,27,27,100,100pips_buy_3,10
133201,SELL,GOLD,0.01,2023.11.10 15:10,1945.17,2023.11.10 15:19,1946.27,-11,0,0,-167,-167,100,100pips_sell_1,10
133205,SELL,GOLD,0.01,2023.11.10 15:10,1945.21,2023.11.10 15:20,1945.18,0.3,0,0,5,5,200,200pips_sell_1,20
133208,BUY,GOLD,0.04,2023.11.10 15:10,1945.53,2023.11.10 15:30,1945.6,0.7,0,0,42,42,200,200pips_buy_4,20
133230,BUY,GOLD,0.03,2023.11.10 15:11,1945.25,2023.11.10 15:54,1947.22,19.7,0,0,894,894,300,300pips_buy_3,30
133233,BUY,GOLD,0.04,2023.11.10 15:11,1945.3,2023.11.10 17:07,1945.73,4.3,0,0,261,261,400,400pips_buy_4,40
133282,BUY,GOLD,0.04,2023.11.10 15:13,1945.16,2023.11.10 15:18,1946.28,11.2,0,0,678,678,100,100pips_buy_4,10
133347,SELL,GOLD,0.02,2023.11.10 15:18,1946.2,2023.11.10 15:19,1946.35,-1.5,0,0,-45,-45,100,100pips_sell_2,10
133350,SELL,GOLD,0.02,2023.11.10 15:18,1946.2,2023.11.10 15:20,1945.13,10.7,0,0,324,324,200,200pips_sell_2,20
133351,BUY,GOLD,0.01,2023.11.10 15:18,1946.54,2023.11.10 15:28,1944.55,-19.9,0,0,-301,-301,100,100pips_buy_1,10
133401,SELL,GOLD,0.03,2023.11.10 15:19,1947.25,2023.11.10 15:19,1946.35,9,0,0,409,409,100,100pips_sell_3,10
133402,SELL,GOLD,0.03,2023.11.10 15:19,1947.25,2023.11.10 15:20,1945.18,20.7,0,0,940,940,200,200pips_sell_3,20
133409,SELL,GOLD,0.01,2023.11.10 15:19,1945.94,2023.11.10 15:20,1944.97,9.699999999999999,0,0,147,147,100,100pips_sell_1,10
133440,BUY,GOLD,0.02,2023.11.10 15:20,1945.34,2023.11.10 15:28,1944.55,-7.9,0,0,-239,-239,100,100pips_buy_2,10
133454,SELL,GOLD,0.01,2023.11.10 15:20,1944.8,2023.11.10 16:23,1944.34,4.6,0,0,70,70,200,200pips_sell_1,20
133456,SELL,GOLD,0.01,2023.11.10 15:20,1944.63,2023.11.10 15:24,1943.51,11.2,0,0,170,170,100,100pips_sell_1,10
133539,SELL,GOLD,0.01,2023.11.10 15:23,1944.3,2023.11.10 16:41,1944.28,0.2,0,0,3,3,300,300pips_sell_1,30
133541,BUY,GOLD,0.05,2023.11.10 15:23,1944.46,2023.11.10 15:30,1945.61,11.5,0,0,871,871,200,200pips_buy_5,20
133573,BUY,GOLD,0.03,2023.11.10 15:24,1944.32,2023.11.10 15:28,1944.55,2.3,0,0,104,104,100,100pips_buy_3,10
133577,BUY,GOLD,0.05,2023.11.10 15:24,1944.29,2023.11.10 17:07,1945.71,14.2,0,0,1075,1075,400,400pips_buy_5,40
133583,BUY,GOLD,0.04,2023.11.10 15:24,1944.2,2023.11.10 15:54,1947.27,30.7,0,0,1858,1858,300,300pips_buy_4,30
133629,BUY,GOLD,0.04,2023.11.10 15:24,1943.52,2023.11.10 15:28,1944.55,10.3,0,0,624,624,100,100pips_buy_4,10
133631,BUY,GOLD,0.06,2023.11.10 15:24,1943.52,2023.11.10 15:30,1945.61,20.9,0,0,1899,1899,200,200pips_buy_6,20
133646,SELL,GOLD,0.01,2023.11.10 15:24,1943.29,2023.11.10 16:54,1942.91,3.8,0,0,58,58,400,400pips_sell_1,40
133648,SELL,GOLD,0.01,2023.11.10 15:24,1943.34,2023.11.10 15:33,1944.53,-11.9,0,0,-180,-180,100,100pips_sell_1,10
133724,SELL,GOLD,0.02,2023.11.10 15:27,1944.23,2023.11.10 16:54,1942.98,12.5,0,0,379,379,400,400pips_sell_2,40
133725,SELL,GOLD,0.02,2023.11.10 15:27,1944.37,2023.11.10 15:33,1944.53,-1.6,0,0,-48,-48,100,100pips_sell_2,10
133743,BUY,GOLD,0.01,2023.11.10 15:28,1944.95,2023.11.10 15:46,1945.96,10.1,0,0,153,153,100,100pips_buy_1,10
133775,SELL,GOLD,0.03,2023.11.10 15:30,1945.32,2023.11.10 16:54,1942.99,23.3,0,0,1059,1059,400,400pips_sell_3,40
133776,SELL,GOLD,0.02,2023.11.10 15:30,1945.32,2023.11.10 16:41,1944.3,10.2,0,0,309,309,300,300pips_sell_2,30
133796,SELL,GOLD,0.03,2023.11.10 15:30,1945.46,2023.11.10 15:33,1944.53,9.300000000000001,0,0,422,422,100,100pips_sell_3,10
133804,BUY,GOLD,0.01,2023.11.10 15:30,1946.04,2023.11.10 15:54,1947.13,10.9,0,0,165,165,200,200pips_buy_1,20
133810,SELL,GOLD,0.02,2023.11.10 15:30,1945.79,2023.11.10 16:23,1944.59,12,0,0,363,363,200,200pips_sell_2,20
133840,BUY,GOLD,0.02,2023.11.10 15:32,1945.13,2023.11.10 15:54,1947.15,20.2,0,0,611,611,200,200pips_buy_2,20
133869,SELL,GOLD,0.01,2023.11.10 15:33,1944.19,2023.11.10 15:58,1946.32,-21.3,0,0,-322,-322,100,100pips_sell_1,10
133887,SELL,GOLD,0.02,2023.11.10 15:33,1945.22,2023.11.10 15:58,1946.15,-9.300000000000001,0,0,-282,-282,100,100pips_sell_2,10
134096,BUY,GOLD,0.01,2023.11.10 15:46,1946.21,2023.11.10 15:54,1947.3,10.9,0,0,165,165,100,100pips_buy_1,10
